accession_prefix,accession_number,observation_value,descriptor_name,method_name,,
"PI","585502","90","RACE","SORGHUM.STC1997",
"PI","585503","09","RACE","SORGHUM.STC1997",
"PI","585504","09","RACE","SORGHUM.STC1997",
"PI","585505","05","RACE","SORGHUM.STC1997",
"PI","585506","09","RACE","SORGHUM.STC1997",
"PI","585507","02","RACE","SORGHUM.STC1997",
"PI","585508","05","RACE","SORGHUM.STC1997",
"PI","585509","09","RACE","SORGHUM.STC1997",
"PI","585510","09","RACE","SORGHUM.STC1997",
"PI","585511","08","RACE","SORGHUM.STC1997",
"PI","585512","08","RACE","SORGHUM.STC1997",
"PI","585513","08","RACE","SORGHUM.STC1997",
"PI","585515","09","RACE","SORGHUM.STC1997",
"PI","585517","09","RACE","SORGHUM.STC1997",
"PI","585518","09","RACE","SORGHUM.STC1997",
"PI","585519","09","RACE","SORGHUM.STC1997",
"PI","585520","09","RACE","SORGHUM.STC1997",
"PI","585521","05","RACE","SORGHUM.STC1997",
"PI","585522","04","RACE","SORGHUM.STC1997",
"PI","585523","09","RACE","SORGHUM.STC1997",
"PI","585524","09","RACE","SORGHUM.STC1997",
"PI","585527","09","RACE","SORGHUM.STC1997",
"PI","585528","15","RACE","SORGHUM.STC1997",
"PI","585529","09","RACE","SORGHUM.STC1997",
"PI","585530","09","RACE","SORGHUM.STC1997",
"PI","585531","09","RACE","SORGHUM.STC1997",
"PI","585532","09","RACE","SORGHUM.STC1997",
"PI","585533","09","RACE","SORGHUM.STC1997",
"PI","585534","09","RACE","SORGHUM.STC1997",
"PI","585535","14","RACE","SORGHUM.STC1997",
"PI","585538","09","RACE","SORGHUM.STC1997",
"PI","585539","09","RACE","SORGHUM.STC1997",
"PI","585540","09","RACE","SORGHUM.STC1997",
"PI","585541","09","RACE","SORGHUM.STC1997",
"PI","585542","09","RACE","SORGHUM.STC1997",
"PI","585544","09","RACE","SORGHUM.STC1997",
"PI","585545","09","RACE","SORGHUM.STC1997",
"PI","585546","09","RACE","SORGHUM.STC1997",
"PI","585547","09","RACE","SORGHUM.STC1997",
"PI","585548","09","RACE","SORGHUM.STC1997",
